id,alert_type,severity,status,message,delivery_id,vehicle_id,region,created_at,resolved_at
ALT-KGL-000432,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001619 is delayed by 20 minutes.,DLV-KGL-001619,VHL-KGL-016,Ankara-Cankaya,2026-05-02T14:58:00Z,
ALT-KGL-000433,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001626 is delayed by 16 minutes.,DLV-KGL-001626,VHL-KGL-012,Istanbul-Sisli,2026-05-02T15:05:00Z,
ALT-KGL-000434,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001627 is delayed by 7 minutes.,DLV-KGL-001627,VHL-KGL-007,Istanbul-Sisli,2026-05-02T15:06:00Z,
ALT-KGL-000435,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001644 is delayed by 6 minutes.,DLV-KGL-001644,VHL-KGL-005,Bursa-Nilufer,2026-05-02T15:23:00Z,
ALT-KGL-000436,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001648 is delayed by 11 minutes.,DLV-KGL-001648,VHL-KGL-020,Izmir-Konak,2026-05-02T15:27:00Z,
ALT-KGL-000437,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001650 is delayed by 9 minutes.,DLV-KGL-001650,VHL-KGL-005,Ankara-Cankaya,2026-05-02T15:29:00Z,
ALT-KGL-000438,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001652 is delayed by 23 minutes.,DLV-KGL-001652,VHL-KGL-004,Istanbul-Kadikoy,2026-05-02T15:31:00Z,
ALT-KGL-000439,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001659 is delayed by 8 minutes.,DLV-KGL-001659,VHL-KGL-017,Istanbul-Sisli,2026-05-02T15:38:00Z,
ALT-KGL-000440,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001662 is delayed by 14 minutes.,DLV-KGL-001662,VHL-KGL-002,Izmir-Konak,2026-05-02T15:41:00Z,
ALT-KGL-000441,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001664 is delayed by 24 minutes.,DLV-KGL-001664,VHL-KGL-004,Istanbul-Sisli,2026-05-02T15:43:00Z,
ALT-KGL-000442,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001667 is delayed by 8 minutes.,DLV-KGL-001667,VHL-KGL-007,Bursa-Nilufer,2026-05-02T15:46:00Z,
ALT-KGL-000443,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001672 is delayed by 25 minutes.,DLV-KGL-001672,VHL-KGL-015,Istanbul-Kadikoy,2026-05-02T15:51:00Z,
ALT-KGL-000444,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001675 is delayed by 28 minutes.,DLV-KGL-001675,VHL-KGL-014,Istanbul-Sisli,2026-05-02T15:54:00Z,
ALT-KGL-000445,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001676 is delayed by 26 minutes.,DLV-KGL-001676,VHL-KGL-013,Izmir-Konak,2026-05-02T15:55:00Z,
ALT-KGL-000446,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001682 is delayed by 17 minutes.,DLV-KGL-001682,VHL-KGL-016,Ankara-Cankaya,2026-05-02T16:01:00Z,
ALT-KGL-000447,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001683 is delayed by 11 minutes.,DLV-KGL-001683,VHL-KGL-001,Bursa-Nilufer,2026-05-02T16:02:00Z,
ALT-KGL-000448,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001684 is delayed by 27 minutes.,DLV-KGL-001684,VHL-KGL-008,Istanbul-Kadikoy,2026-05-02T16:03:00Z,
ALT-KGL-000449,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001685 is delayed by 16 minutes.,DLV-KGL-001685,VHL-KGL-003,Bursa-Nilufer,2026-05-02T16:04:00Z,
ALT-KGL-000450,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001688 is delayed by 16 minutes.,DLV-KGL-001688,VHL-KGL-006,Istanbul-Kadikoy,2026-05-02T16:07:00Z,
ALT-KGL-000451,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001689 is delayed by 11 minutes.,DLV-KGL-001689,VHL-KGL-005,Ankara-Cankaya,2026-05-02T16:08:00Z,
ALT-KGL-000452,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001691 is delayed by 15 minutes.,DLV-KGL-001691,VHL-KGL-009,Izmir-Konak,2026-05-02T16:10:00Z,
ALT-KGL-000453,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001692 is delayed by 27 minutes.,DLV-KGL-001692,VHL-KGL-010,Istanbul-Sisli,2026-05-02T16:11:00Z,
ALT-KGL-000454,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001694 is delayed by 22 minutes.,DLV-KGL-001694,VHL-KGL-001,Istanbul-Kadikoy,2026-05-02T16:13:00Z,
ALT-KGL-000455,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001702 is delayed by 14 minutes.,DLV-KGL-001702,VHL-KGL-003,Izmir-Konak,2026-05-02T16:21:00Z,
ALT-KGL-000456,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001703 is delayed by 17 minutes.,DLV-KGL-001703,VHL-KGL-018,Istanbul-Kadikoy,2026-05-02T16:22:00Z,
ALT-KGL-000457,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001705 is delayed by 27 minutes.,DLV-KGL-001705,VHL-KGL-008,Izmir-Konak,2026-05-02T16:24:00Z,
ALT-KGL-000458,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001712 is delayed by 8 minutes.,DLV-KGL-001712,VHL-KGL-008,Istanbul-Kadikoy,2026-05-02T16:31:00Z,
ALT-KGL-000459,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001713 is delayed by 12 minutes.,DLV-KGL-001713,VHL-KGL-006,Istanbul-Kadikoy,2026-05-02T16:32:00Z,
ALT-KGL-000460,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001715 is delayed by 27 minutes.,DLV-KGL-001715,VHL-KGL-018,Istanbul-Sisli,2026-05-02T16:34:00Z,
ALT-KGL-000461,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001717 is delayed by 23 minutes.,DLV-KGL-001717,VHL-KGL-004,Izmir-Konak,2026-05-02T16:36:00Z,
ALT-KGL-000462,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001719 is delayed by 14 minutes.,DLV-KGL-001719,VHL-KGL-007,Bursa-Nilufer,2026-05-02T16:38:00Z,
ALT-KGL-000463,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001724 is delayed by 25 minutes.,DLV-KGL-001724,VHL-KGL-002,Istanbul-Kadikoy,2026-05-02T16:43:00Z,
ALT-KGL-000464,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001725 is delayed by 29 minutes.,DLV-KGL-001725,VHL-KGL-020,Istanbul-Sisli,2026-05-02T16:44:00Z,
ALT-KGL-000465,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001739 is delayed by 15 minutes.,DLV-KGL-001739,VHL-KGL-003,Bursa-Nilufer,2026-05-02T16:58:00Z,
ALT-KGL-000466,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001740 is delayed by 9 minutes.,DLV-KGL-001740,VHL-KGL-018,Izmir-Konak,2026-05-02T16:59:00Z,
ALT-KGL-000467,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001747 is delayed by 5 minutes.,DLV-KGL-001747,VHL-KGL-003,Ankara-Cankaya,2026-05-02T17:06:00Z,
ALT-KGL-000468,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001748 is delayed by 26 minutes.,DLV-KGL-001748,VHL-KGL-018,Bursa-Nilufer,2026-05-02T17:07:00Z,
ALT-KGL-000469,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001749 is delayed by 18 minutes.,DLV-KGL-001749,VHL-KGL-010,Izmir-Konak,2026-05-02T17:08:00Z,
ALT-KGL-000470,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001750 is delayed by 22 minutes.,DLV-KGL-001750,VHL-KGL-017,Izmir-Konak,2026-05-02T17:09:00Z,
ALT-KGL-000471,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001751 is delayed by 20 minutes.,DLV-KGL-001751,VHL-KGL-016,Istanbul-Sisli,2026-05-02T17:10:00Z,
ALT-KGL-000472,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001753 is delayed by 15 minutes.,DLV-KGL-001753,VHL-KGL-008,Ankara-Cankaya,2026-05-02T17:12:00Z,
ALT-KGL-000473,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001756 is delayed by 25 minutes.,DLV-KGL-001756,VHL-KGL-002,Bursa-Nilufer,2026-05-02T17:15:00Z,
ALT-KGL-000474,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001760 is delayed by 23 minutes.,DLV-KGL-001760,VHL-KGL-002,Izmir-Konak,2026-05-02T17:19:00Z,
ALT-KGL-000475,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001768 is delayed by 24 minutes.,DLV-KGL-001768,VHL-KGL-012,Izmir-Konak,2026-05-02T17:27:00Z,
ALT-KGL-000476,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001769 is delayed by 25 minutes.,DLV-KGL-001769,VHL-KGL-016,Izmir-Konak,2026-05-02T17:28:00Z,
ALT-KGL-000477,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001780 is delayed by 25 minutes.,DLV-KGL-001780,VHL-KGL-007,Ankara-Cankaya,2026-05-02T17:39:00Z,
ALT-KGL-000478,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001784 is delayed by 14 minutes.,DLV-KGL-001784,VHL-KGL-001,Istanbul-Sisli,2026-05-02T17:43:00Z,
ALT-KGL-000479,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001790 is delayed by 17 minutes.,DLV-KGL-001790,VHL-KGL-002,Ankara-Cankaya,2026-05-02T17:49:00Z,
ALT-KGL-000480,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001791 is delayed by 19 minutes.,DLV-KGL-001791,VHL-KGL-001,Istanbul-Kadikoy,2026-05-02T17:50:00Z,
ALT-KGL-000481,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001792 is delayed by 12 minutes.,DLV-KGL-001792,VHL-KGL-020,Istanbul-Kadikoy,2026-05-02T17:51:00Z,
ALT-KGL-000482,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001795 is delayed by 27 minutes.,DLV-KGL-001795,VHL-KGL-018,Istanbul-Kadikoy,2026-05-02T17:54:00Z,
ALT-KGL-000483,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001799 is delayed by 16 minutes.,DLV-KGL-001799,VHL-KGL-017,Izmir-Konak,2026-05-02T17:58:00Z,
ALT-KGL-000484,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001802 is delayed by 7 minutes.,DLV-KGL-001802,VHL-KGL-001,Ankara-Cankaya,2026-05-02T18:01:00Z,
ALT-KGL-000485,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001803 is delayed by 5 minutes.,DLV-KGL-001803,VHL-KGL-008,Istanbul-Kadikoy,2026-05-02T18:02:00Z,
ALT-KGL-000486,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001807 is delayed by 6 minutes.,DLV-KGL-001807,VHL-KGL-016,Ankara-Cankaya,2026-05-02T18:06:00Z,
ALT-KGL-000487,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001808 is delayed by 22 minutes.,DLV-KGL-001808,VHL-KGL-006,Bursa-Nilufer,2026-05-02T18:07:00Z,
ALT-KGL-000488,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001813 is delayed by 8 minutes.,DLV-KGL-001813,VHL-KGL-020,Ankara-Cankaya,2026-05-02T18:12:00Z,
ALT-KGL-000489,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001814 is delayed by 19 minutes.,DLV-KGL-001814,VHL-KGL-006,Bursa-Nilufer,2026-05-02T18:13:00Z,
ALT-KGL-000490,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001816 is delayed by 6 minutes.,DLV-KGL-001816,VHL-KGL-013,Istanbul-Kadikoy,2026-05-02T18:15:00Z,
ALT-KGL-000491,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001821 is delayed by 17 minutes.,DLV-KGL-001821,VHL-KGL-013,Bursa-Nilufer,2026-05-02T18:20:00Z,
ALT-KGL-000492,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001826 is delayed by 20 minutes.,DLV-KGL-001826,VHL-KGL-004,Istanbul-Kadikoy,2026-05-02T18:25:00Z,
ALT-KGL-000493,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001827 is delayed by 19 minutes.,DLV-KGL-001827,VHL-KGL-010,Bursa-Nilufer,2026-05-02T18:26:00Z,
ALT-KGL-000494,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001828 is delayed by 6 minutes.,DLV-KGL-001828,VHL-KGL-007,Ankara-Cankaya,2026-05-02T18:27:00Z,
ALT-KGL-000495,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001831 is delayed by 20 minutes.,DLV-KGL-001831,VHL-KGL-020,Izmir-Konak,2026-05-02T18:30:00Z,
ALT-KGL-000496,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001833 is delayed by 22 minutes.,DLV-KGL-001833,VHL-KGL-009,Ankara-Cankaya,2026-05-02T18:32:00Z,
ALT-KGL-000497,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001835 is delayed by 19 minutes.,DLV-KGL-001835,VHL-KGL-008,Izmir-Konak,2026-05-02T18:34:00Z,
ALT-KGL-000498,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001837 is delayed by 18 minutes.,DLV-KGL-001837,VHL-KGL-017,Izmir-Konak,2026-05-02T18:36:00Z,
ALT-KGL-000499,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001839 is delayed by 23 minutes.,DLV-KGL-001839,VHL-KGL-019,Istanbul-Kadikoy,2026-05-02T18:38:00Z,
ALT-KGL-000500,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001842 is delayed by 12 minutes.,DLV-KGL-001842,VHL-KGL-010,Izmir-Konak,2026-05-02T18:41:00Z,
ALT-KGL-000501,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001850 is delayed by 23 minutes.,DLV-KGL-001850,VHL-KGL-004,Ankara-Cankaya,2026-05-02T18:49:00Z,
ALT-KGL-000502,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001851 is delayed by 10 minutes.,DLV-KGL-001851,VHL-KGL-004,Istanbul-Sisli,2026-05-02T18:50:00Z,
ALT-KGL-000503,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001853 is delayed by 8 minutes.,DLV-KGL-001853,VHL-KGL-018,Ankara-Cankaya,2026-05-02T18:52:00Z,
ALT-KGL-000504,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001855 is delayed by 12 minutes.,DLV-KGL-001855,VHL-KGL-013,Istanbul-Kadikoy,2026-05-02T18:54:00Z,
ALT-KGL-000505,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001859 is delayed by 29 minutes.,DLV-KGL-001859,VHL-KGL-010,Istanbul-Sisli,2026-05-02T18:58:00Z,
ALT-KGL-000506,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001860 is delayed by 12 minutes.,DLV-KGL-001860,VHL-KGL-016,Istanbul-Kadikoy,2026-05-02T18:59:00Z,
ALT-KGL-000507,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001861 is delayed by 24 minutes.,DLV-KGL-001861,VHL-KGL-015,Ankara-Cankaya,2026-05-02T19:00:00Z,
ALT-KGL-000508,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001866 is delayed by 11 minutes.,DLV-KGL-001866,VHL-KGL-003,Izmir-Konak,2026-05-02T19:05:00Z,
ALT-KGL-000509,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001869 is delayed by 16 minutes.,DLV-KGL-001869,VHL-KGL-007,Izmir-Konak,2026-05-02T19:08:00Z,
ALT-KGL-000510,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001872 is delayed by 26 minutes.,DLV-KGL-001872,VHL-KGL-009,Bursa-Nilufer,2026-05-02T19:11:00Z,
ALT-KGL-000511,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001877 is delayed by 10 minutes.,DLV-KGL-001877,VHL-KGL-004,Ankara-Cankaya,2026-05-02T19:16:00Z,
ALT-KGL-000512,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001881 is delayed by 17 minutes.,DLV-KGL-001881,VHL-KGL-005,Istanbul-Sisli,2026-05-02T19:20:00Z,
ALT-KGL-000513,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001886 is delayed by 6 minutes.,DLV-KGL-001886,VHL-KGL-002,Izmir-Konak,2026-05-02T19:25:00Z,
ALT-KGL-000514,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001887 is delayed by 19 minutes.,DLV-KGL-001887,VHL-KGL-012,Ankara-Cankaya,2026-05-02T19:26:00Z,
ALT-KGL-000515,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001890 is delayed by 24 minutes.,DLV-KGL-001890,VHL-KGL-008,Istanbul-Sisli,2026-05-02T19:29:00Z,
ALT-KGL-000516,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001892 is delayed by 9 minutes.,DLV-KGL-001892,VHL-KGL-014,Istanbul-Kadikoy,2026-05-02T19:31:00Z,
ALT-KGL-000517,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001894 is delayed by 23 minutes.,DLV-KGL-001894,VHL-KGL-010,Izmir-Konak,2026-05-02T19:33:00Z,
ALT-KGL-000518,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001898 is delayed by 27 minutes.,DLV-KGL-001898,VHL-KGL-020,Ankara-Cankaya,2026-05-02T19:37:00Z,
ALT-KGL-000519,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001902 is delayed by 9 minutes.,DLV-KGL-001902,VHL-KGL-011,Ankara-Cankaya,2026-05-02T19:41:00Z,
ALT-KGL-000520,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001916 is delayed by 10 minutes.,DLV-KGL-001916,VHL-KGL-016,Ankara-Cankaya,2026-05-02T19:55:00Z,
ALT-KGL-000521,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001922 is delayed by 24 minutes.,DLV-KGL-001922,VHL-KGL-006,Ankara-Cankaya,2026-05-02T20:01:00Z,
ALT-KGL-000522,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001929 is delayed by 21 minutes.,DLV-KGL-001929,VHL-KGL-005,Ankara-Cankaya,2026-05-02T20:08:00Z,
ALT-KGL-000523,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001930 is delayed by 22 minutes.,DLV-KGL-001930,VHL-KGL-002,Bursa-Nilufer,2026-05-02T20:09:00Z,
ALT-KGL-000524,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001935 is delayed by 22 minutes.,DLV-KGL-001935,VHL-KGL-012,Izmir-Konak,2026-05-02T20:14:00Z,
ALT-KGL-000525,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001942 is delayed by 11 minutes.,DLV-KGL-001942,VHL-KGL-020,Ankara-Cankaya,2026-05-02T20:21:00Z,
ALT-KGL-000526,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001945 is delayed by 27 minutes.,DLV-KGL-001945,VHL-KGL-019,Izmir-Konak,2026-05-02T20:24:00Z,
ALT-KGL-000527,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001946 is delayed by 28 minutes.,DLV-KGL-001946,VHL-KGL-016,Izmir-Konak,2026-05-02T20:25:00Z,
ALT-KGL-000528,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001948 is delayed by 29 minutes.,DLV-KGL-001948,VHL-KGL-010,Istanbul-Kadikoy,2026-05-02T20:27:00Z,
ALT-KGL-000529,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001949 is delayed by 29 minutes.,DLV-KGL-001949,VHL-KGL-011,Izmir-Konak,2026-05-02T20:28:00Z,
ALT-KGL-000530,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001950 is delayed by 5 minutes.,DLV-KGL-001950,VHL-KGL-005,Izmir-Konak,2026-05-02T20:29:00Z,
ALT-KGL-000531,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-001951 is delayed by 5 minutes.,DLV-KGL-001951,VHL-KGL-019,Ankara-Cankaya,2026-05-02T20:30:00Z,
ALT-KGL-000532,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001963 is delayed by 14 minutes.,DLV-KGL-001963,VHL-KGL-007,Bursa-Nilufer,2026-05-02T20:42:00Z,
ALT-KGL-000533,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001965 is delayed by 14 minutes.,DLV-KGL-001965,VHL-KGL-005,Ankara-Cankaya,2026-05-02T20:44:00Z,
ALT-KGL-000534,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001973 is delayed by 27 minutes.,DLV-KGL-001973,VHL-KGL-018,Bursa-Nilufer,2026-05-02T20:52:00Z,
ALT-KGL-000535,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001992 is delayed by 17 minutes.,DLV-KGL-001992,VHL-KGL-006,Izmir-Konak,2026-05-02T21:11:00Z,
ALT-KGL-000536,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001994 is delayed by 12 minutes.,DLV-KGL-001994,VHL-KGL-012,Ankara-Cankaya,2026-05-02T21:13:00Z,
ALT-KGL-000537,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001996 is delayed by 15 minutes.,DLV-KGL-001996,VHL-KGL-004,Istanbul-Sisli,2026-05-02T21:15:00Z,
ALT-KGL-000538,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-001998 is delayed by 18 minutes.,DLV-KGL-001998,VHL-KGL-009,Istanbul-Kadikoy,2026-05-02T21:17:00Z,
ALT-KGL-000539,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002001 is delayed by 27 minutes.,DLV-KGL-002001,VHL-KGL-003,Istanbul-Sisli,2026-05-02T21:20:00Z,
ALT-KGL-000540,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002002 is delayed by 25 minutes.,DLV-KGL-002002,VHL-KGL-020,Izmir-Konak,2026-05-02T21:21:00Z,
ALT-KGL-000541,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-002005 is delayed by 8 minutes.,DLV-KGL-002005,VHL-KGL-008,Istanbul-Sisli,2026-05-02T21:24:00Z,
ALT-KGL-000542,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002009 is delayed by 22 minutes.,DLV-KGL-002009,VHL-KGL-009,Ankara-Cankaya,2026-05-02T21:28:00Z,
ALT-KGL-000543,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002011 is delayed by 23 minutes.,DLV-KGL-002011,VHL-KGL-011,Bursa-Nilufer,2026-05-02T21:30:00Z,
ALT-KGL-000544,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002015 is delayed by 25 minutes.,DLV-KGL-002015,VHL-KGL-018,Istanbul-Sisli,2026-05-02T21:34:00Z,
ALT-KGL-000545,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-002021 is delayed by 5 minutes.,DLV-KGL-002021,VHL-KGL-004,Ankara-Cankaya,2026-05-02T21:40:00Z,
ALT-KGL-000546,DELIVERY_DELAY,LOW,UNRESOLVED,Delivery DLV-KGL-002025 is delayed by 5 minutes.,DLV-KGL-002025,VHL-KGL-011,Izmir-Konak,2026-05-02T21:44:00Z,
ALT-KGL-000547,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002029 is delayed by 22 minutes.,DLV-KGL-002029,VHL-KGL-005,Ankara-Cankaya,2026-05-02T21:48:00Z,
ALT-KGL-000548,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002030 is delayed by 13 minutes.,DLV-KGL-002030,VHL-KGL-011,Ankara-Cankaya,2026-05-02T21:49:00Z,
ALT-KGL-000549,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002031 is delayed by 24 minutes.,DLV-KGL-002031,VHL-KGL-010,Bursa-Nilufer,2026-05-02T21:50:00Z,
ALT-KGL-000550,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002035 is delayed by 18 minutes.,DLV-KGL-002035,VHL-KGL-005,Bursa-Nilufer,2026-05-02T21:54:00Z,
ALT-KGL-000551,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002039 is delayed by 11 minutes.,DLV-KGL-002039,VHL-KGL-018,Istanbul-Sisli,2026-05-02T21:58:00Z,
ALT-KGL-000552,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002046 is delayed by 11 minutes.,DLV-KGL-002046,VHL-KGL-009,Ankara-Cankaya,2026-05-02T22:05:00Z,
ALT-KGL-000553,DELIVERY_DELAY,MEDIUM,UNRESOLVED,Delivery DLV-KGL-002048 is delayed by 13 minutes.,DLV-KGL-002048,VHL-KGL-019,Istanbul-Kadikoy,2026-05-02T22:07:00Z,
