id,tracking_number,vehicle_id,driver_id,warehouse_id,region,status,priority,estimated_delivery_time,actual_delivery_time,delay_minutes,last_updated_at
DLV-KGL-000959,KGL-000959,VHL-KGL-011,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-02T03:58:00Z,2026-05-02T03:58:00Z,0,2026-05-02T03:58:00Z
DLV-KGL-000960,KGL-000960,VHL-KGL-004,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-02T03:59:00Z,2026-05-02T03:59:00Z,0,2026-05-02T03:59:00Z
DLV-KGL-000961,KGL-000961,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T04:00:00Z,2026-05-02T04:00:00Z,0,2026-05-02T04:00:00Z
DLV-KGL-000962,KGL-000962,VHL-KGL-013,DRV-003,WH-IST-001,Istanbul-Sisli,DELAYED,NORMAL,2026-05-02T04:01:00Z,2026-05-02T04:01:00Z,26,2026-05-02T04:01:00Z
DLV-KGL-000963,KGL-000963,VHL-KGL-020,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T04:02:00Z,2026-05-02T04:02:00Z,0,2026-05-02T04:02:00Z
DLV-KGL-000964,KGL-000964,VHL-KGL-017,DRV-002,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-02T04:03:00Z,2026-05-02T04:03:00Z,24,2026-05-02T04:03:00Z
DLV-KGL-000965,KGL-000965,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T04:04:00Z,2026-05-02T04:04:00Z,0,2026-05-02T04:04:00Z
DLV-KGL-000966,KGL-000966,VHL-KGL-012,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T04:05:00Z,2026-05-02T04:05:00Z,0,2026-05-02T04:05:00Z
DLV-KGL-000967,KGL-000967,VHL-KGL-016,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-02T04:06:00Z,2026-05-02T04:06:00Z,0,2026-05-02T04:06:00Z
DLV-KGL-000968,KGL-000968,VHL-KGL-014,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T04:07:00Z,2026-05-02T04:07:00Z,0,2026-05-02T04:07:00Z
DLV-KGL-000969,KGL-000969,VHL-KGL-011,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T04:08:00Z,2026-05-02T04:08:00Z,0,2026-05-02T04:08:00Z
DLV-KGL-000970,KGL-000970,VHL-KGL-010,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T04:09:00Z,2026-05-02T04:09:00Z,0,2026-05-02T04:09:00Z
DLV-KGL-000971,KGL-000971,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-02T04:10:00Z,2026-05-02T04:10:00Z,8,2026-05-02T04:10:00Z
DLV-KGL-000972,KGL-000972,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T04:11:00Z,2026-05-02T04:11:00Z,0,2026-05-02T04:11:00Z
DLV-KGL-000973,KGL-000973,VHL-KGL-008,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELAYED,NORMAL,2026-05-02T04:12:00Z,2026-05-02T04:12:00Z,13,2026-05-02T04:12:00Z
DLV-KGL-000974,KGL-000974,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T04:13:00Z,2026-05-02T04:13:00Z,0,2026-05-02T04:13:00Z
DLV-KGL-000975,KGL-000975,VHL-KGL-002,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-02T04:14:00Z,2026-05-02T04:14:00Z,25,2026-05-02T04:14:00Z
DLV-KGL-000976,KGL-000976,VHL-KGL-006,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-02T04:15:00Z,2026-05-02T04:15:00Z,0,2026-05-02T04:15:00Z
DLV-KGL-000977,KGL-000977,VHL-KGL-017,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T04:16:00Z,2026-05-02T04:16:00Z,0,2026-05-02T04:16:00Z
DLV-KGL-000978,KGL-000978,VHL-KGL-013,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,LOW,2026-05-02T04:17:00Z,2026-05-02T04:17:00Z,0,2026-05-02T04:17:00Z
DLV-KGL-000979,KGL-000979,VHL-KGL-004,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T04:18:00Z,2026-05-02T04:18:00Z,0,2026-05-02T04:18:00Z
DLV-KGL-000980,KGL-000980,VHL-KGL-017,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T04:19:00Z,2026-05-02T04:19:00Z,0,2026-05-02T04:19:00Z
DLV-KGL-000981,KGL-000981,VHL-KGL-011,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T04:20:00Z,2026-05-02T04:20:00Z,0,2026-05-02T04:20:00Z
DLV-KGL-000982,KGL-000982,VHL-KGL-009,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T04:21:00Z,2026-05-02T04:21:00Z,0,2026-05-02T04:21:00Z
DLV-KGL-000983,KGL-000983,VHL-KGL-002,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T04:22:00Z,2026-05-02T04:22:00Z,0,2026-05-02T04:22:00Z
DLV-KGL-000984,KGL-000984,VHL-KGL-011,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-02T04:23:00Z,2026-05-02T04:23:00Z,0,2026-05-02T04:23:00Z
DLV-KGL-000985,KGL-000985,VHL-KGL-017,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,HIGH,2026-05-02T04:24:00Z,2026-05-02T04:24:00Z,0,2026-05-02T04:24:00Z
DLV-KGL-000986,KGL-000986,VHL-KGL-012,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T04:25:00Z,2026-05-02T04:25:00Z,0,2026-05-02T04:25:00Z
DLV-KGL-000987,KGL-000987,VHL-KGL-002,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T04:26:00Z,2026-05-02T04:26:00Z,0,2026-05-02T04:26:00Z
DLV-KGL-000988,KGL-000988,VHL-KGL-007,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T04:27:00Z,2026-05-02T04:27:00Z,0,2026-05-02T04:27:00Z
DLV-KGL-000989,KGL-000989,VHL-KGL-012,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T04:28:00Z,2026-05-02T04:28:00Z,0,2026-05-02T04:28:00Z
DLV-KGL-000990,KGL-000990,VHL-KGL-002,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-02T04:29:00Z,2026-05-02T04:29:00Z,0,2026-05-02T04:29:00Z
DLV-KGL-000991,KGL-000991,VHL-KGL-003,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T04:30:00Z,2026-05-02T04:30:00Z,0,2026-05-02T04:30:00Z
DLV-KGL-000992,KGL-000992,VHL-KGL-001,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T04:31:00Z,2026-05-02T04:31:00Z,0,2026-05-02T04:31:00Z
DLV-KGL-000993,KGL-000993,VHL-KGL-014,DRV-004,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-02T04:32:00Z,2026-05-02T04:32:00Z,5,2026-05-02T04:32:00Z
DLV-KGL-000994,KGL-000994,VHL-KGL-020,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-02T04:33:00Z,2026-05-02T04:33:00Z,0,2026-05-02T04:33:00Z
DLV-KGL-000995,KGL-000995,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T04:34:00Z,2026-05-02T04:34:00Z,0,2026-05-02T04:34:00Z
DLV-KGL-000996,KGL-000996,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELAYED,NORMAL,2026-05-02T04:35:00Z,2026-05-02T04:35:00Z,16,2026-05-02T04:35:00Z
DLV-KGL-000997,KGL-000997,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T04:36:00Z,2026-05-02T04:36:00Z,0,2026-05-02T04:36:00Z
DLV-KGL-000998,KGL-000998,VHL-KGL-010,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-02T04:37:00Z,2026-05-02T04:37:00Z,0,2026-05-02T04:37:00Z
DLV-KGL-000999,KGL-000999,VHL-KGL-010,DRV-005,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-02T04:38:00Z,2026-05-02T04:38:00Z,10,2026-05-02T04:38:00Z
DLV-KGL-001000,KGL-001000,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T04:39:00Z,2026-05-02T04:39:00Z,0,2026-05-02T04:39:00Z
DLV-KGL-001001,KGL-001001,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-02T04:40:00Z,2026-05-02T04:40:00Z,0,2026-05-02T04:40:00Z
DLV-KGL-001002,KGL-001002,VHL-KGL-007,DRV-002,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-02T04:41:00Z,2026-05-02T04:41:00Z,12,2026-05-02T04:41:00Z
DLV-KGL-001003,KGL-001003,VHL-KGL-013,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T04:42:00Z,2026-05-02T04:42:00Z,0,2026-05-02T04:42:00Z
DLV-KGL-001004,KGL-001004,VHL-KGL-002,DRV-002,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T04:43:00Z,2026-05-02T04:43:00Z,0,2026-05-02T04:43:00Z
DLV-KGL-001005,KGL-001005,VHL-KGL-010,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-02T04:44:00Z,2026-05-02T04:44:00Z,19,2026-05-02T04:44:00Z
DLV-KGL-001006,KGL-001006,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-02T04:45:00Z,2026-05-02T04:45:00Z,0,2026-05-02T04:45:00Z
DLV-KGL-001007,KGL-001007,VHL-KGL-002,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T04:46:00Z,2026-05-02T04:46:00Z,0,2026-05-02T04:46:00Z
DLV-KGL-001008,KGL-001008,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T04:47:00Z,2026-05-02T04:47:00Z,0,2026-05-02T04:47:00Z
DLV-KGL-001009,KGL-001009,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T04:48:00Z,2026-05-02T04:48:00Z,0,2026-05-02T04:48:00Z
DLV-KGL-001010,KGL-001010,VHL-KGL-008,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T04:49:00Z,2026-05-02T04:49:00Z,0,2026-05-02T04:49:00Z
DLV-KGL-001011,KGL-001011,VHL-KGL-016,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-02T04:50:00Z,2026-05-02T04:50:00Z,0,2026-05-02T04:50:00Z
DLV-KGL-001012,KGL-001012,VHL-KGL-013,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T04:51:00Z,2026-05-02T04:51:00Z,0,2026-05-02T04:51:00Z
DLV-KGL-001013,KGL-001013,VHL-KGL-013,DRV-003,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-02T04:52:00Z,2026-05-02T04:52:00Z,5,2026-05-02T04:52:00Z
DLV-KGL-001014,KGL-001014,VHL-KGL-007,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T04:53:00Z,2026-05-02T04:53:00Z,0,2026-05-02T04:53:00Z
DLV-KGL-001015,KGL-001015,VHL-KGL-013,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T04:54:00Z,2026-05-02T04:54:00Z,0,2026-05-02T04:54:00Z
DLV-KGL-001016,KGL-001016,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T04:55:00Z,2026-05-02T04:55:00Z,0,2026-05-02T04:55:00Z
DLV-KGL-001017,KGL-001017,VHL-KGL-003,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T04:56:00Z,2026-05-02T04:56:00Z,0,2026-05-02T04:56:00Z
DLV-KGL-001018,KGL-001018,VHL-KGL-008,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T04:57:00Z,2026-05-02T04:57:00Z,0,2026-05-02T04:57:00Z
DLV-KGL-001019,KGL-001019,VHL-KGL-007,DRV-002,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-02T04:58:00Z,2026-05-02T04:58:00Z,14,2026-05-02T04:58:00Z
DLV-KGL-001020,KGL-001020,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-02T04:59:00Z,2026-05-02T04:59:00Z,0,2026-05-02T04:59:00Z
DLV-KGL-001021,KGL-001021,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-02T05:00:00Z,2026-05-02T05:00:00Z,0,2026-05-02T05:00:00Z
DLV-KGL-001022,KGL-001022,VHL-KGL-004,DRV-004,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T05:01:00Z,2026-05-02T05:01:00Z,0,2026-05-02T05:01:00Z
DLV-KGL-001023,KGL-001023,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-02T05:02:00Z,2026-05-02T05:02:00Z,0,2026-05-02T05:02:00Z
DLV-KGL-001024,KGL-001024,VHL-KGL-006,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T05:03:00Z,2026-05-02T05:03:00Z,0,2026-05-02T05:03:00Z
DLV-KGL-001025,KGL-001025,VHL-KGL-006,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-02T05:04:00Z,2026-05-02T05:04:00Z,0,2026-05-02T05:04:00Z
DLV-KGL-001026,KGL-001026,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,NORMAL,2026-05-02T05:05:00Z,2026-05-02T05:05:00Z,10,2026-05-02T05:05:00Z
DLV-KGL-001027,KGL-001027,VHL-KGL-002,DRV-002,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-02T05:06:00Z,2026-05-02T05:06:00Z,10,2026-05-02T05:06:00Z
DLV-KGL-001028,KGL-001028,VHL-KGL-005,DRV-005,WH-BRS-001,Bursa-Nilufer,DELAYED,NORMAL,2026-05-02T05:07:00Z,2026-05-02T05:07:00Z,6,2026-05-02T05:07:00Z
DLV-KGL-001029,KGL-001029,VHL-KGL-005,DRV-005,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-02T05:08:00Z,2026-05-02T05:08:00Z,9,2026-05-02T05:08:00Z
DLV-KGL-001030,KGL-001030,VHL-KGL-008,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T05:09:00Z,2026-05-02T05:09:00Z,0,2026-05-02T05:09:00Z
DLV-KGL-001031,KGL-001031,VHL-KGL-010,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T05:10:00Z,2026-05-02T05:10:00Z,0,2026-05-02T05:10:00Z
DLV-KGL-001032,KGL-001032,VHL-KGL-018,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T05:11:00Z,2026-05-02T05:11:00Z,0,2026-05-02T05:11:00Z
DLV-KGL-001033,KGL-001033,VHL-KGL-012,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-02T05:12:00Z,2026-05-02T05:12:00Z,0,2026-05-02T05:12:00Z
DLV-KGL-001034,KGL-001034,VHL-KGL-014,DRV-004,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-02T05:13:00Z,2026-05-02T05:13:00Z,19,2026-05-02T05:13:00Z
DLV-KGL-001035,KGL-001035,VHL-KGL-008,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T05:14:00Z,2026-05-02T05:14:00Z,0,2026-05-02T05:14:00Z
DLV-KGL-001036,KGL-001036,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T05:15:00Z,2026-05-02T05:15:00Z,0,2026-05-02T05:15:00Z
DLV-KGL-001037,KGL-001037,VHL-KGL-018,DRV-003,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-02T05:16:00Z,2026-05-02T05:16:00Z,5,2026-05-02T05:16:00Z
DLV-KGL-001038,KGL-001038,VHL-KGL-004,DRV-004,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T05:17:00Z,2026-05-02T05:17:00Z,0,2026-05-02T05:17:00Z
DLV-KGL-001039,KGL-001039,VHL-KGL-002,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T05:18:00Z,2026-05-02T05:18:00Z,0,2026-05-02T05:18:00Z
DLV-KGL-001040,KGL-001040,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T05:19:00Z,2026-05-02T05:19:00Z,0,2026-05-02T05:19:00Z
DLV-KGL-001041,KGL-001041,VHL-KGL-003,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELAYED,NORMAL,2026-05-02T05:20:00Z,2026-05-02T05:20:00Z,26,2026-05-02T05:20:00Z
DLV-KGL-001042,KGL-001042,VHL-KGL-005,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T05:21:00Z,2026-05-02T05:21:00Z,0,2026-05-02T05:21:00Z
DLV-KGL-001043,KGL-001043,VHL-KGL-016,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-02T05:22:00Z,2026-05-02T05:22:00Z,0,2026-05-02T05:22:00Z
DLV-KGL-001044,KGL-001044,VHL-KGL-018,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,HIGH,2026-05-02T05:23:00Z,2026-05-02T05:23:00Z,0,2026-05-02T05:23:00Z
DLV-KGL-001045,KGL-001045,VHL-KGL-015,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-02T05:24:00Z,2026-05-02T05:24:00Z,0,2026-05-02T05:24:00Z
DLV-KGL-001046,KGL-001046,VHL-KGL-013,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T05:25:00Z,2026-05-02T05:25:00Z,0,2026-05-02T05:25:00Z
DLV-KGL-001047,KGL-001047,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T05:26:00Z,2026-05-02T05:26:00Z,0,2026-05-02T05:26:00Z
DLV-KGL-001048,KGL-001048,VHL-KGL-008,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T05:27:00Z,2026-05-02T05:27:00Z,0,2026-05-02T05:27:00Z
DLV-KGL-001049,KGL-001049,VHL-KGL-019,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T05:28:00Z,2026-05-02T05:28:00Z,0,2026-05-02T05:28:00Z
DLV-KGL-001050,KGL-001050,VHL-KGL-012,DRV-002,WH-IZM-001,Izmir-Konak,DELAYED,NORMAL,2026-05-02T05:29:00Z,2026-05-02T05:29:00Z,7,2026-05-02T05:29:00Z
DLV-KGL-001051,KGL-001051,VHL-KGL-010,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-02T05:30:00Z,2026-05-02T05:30:00Z,0,2026-05-02T05:30:00Z
DLV-KGL-001052,KGL-001052,VHL-KGL-014,DRV-004,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T05:31:00Z,2026-05-02T05:31:00Z,0,2026-05-02T05:31:00Z
DLV-KGL-001053,KGL-001053,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T05:32:00Z,2026-05-02T05:32:00Z,0,2026-05-02T05:32:00Z
DLV-KGL-001054,KGL-001054,VHL-KGL-001,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T05:33:00Z,2026-05-02T05:33:00Z,0,2026-05-02T05:33:00Z
DLV-KGL-001055,KGL-001055,VHL-KGL-019,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T05:34:00Z,2026-05-02T05:34:00Z,0,2026-05-02T05:34:00Z
DLV-KGL-001056,KGL-001056,VHL-KGL-020,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T05:35:00Z,2026-05-02T05:35:00Z,0,2026-05-02T05:35:00Z
DLV-KGL-001057,KGL-001057,VHL-KGL-006,DRV-001,WH-IZM-001,Izmir-Konak,DELAYED,NORMAL,2026-05-02T05:36:00Z,2026-05-02T05:36:00Z,6,2026-05-02T05:36:00Z
DLV-KGL-001058,KGL-001058,VHL-KGL-015,DRV-005,WH-IZM-001,Izmir-Konak,DELAYED,NORMAL,2026-05-02T05:37:00Z,2026-05-02T05:37:00Z,12,2026-05-02T05:37:00Z
DLV-KGL-001059,KGL-001059,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T05:38:00Z,2026-05-02T05:38:00Z,0,2026-05-02T05:38:00Z
DLV-KGL-001060,KGL-001060,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T05:39:00Z,2026-05-02T05:39:00Z,0,2026-05-02T05:39:00Z
DLV-KGL-001061,KGL-001061,VHL-KGL-001,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-02T05:40:00Z,2026-05-02T05:40:00Z,0,2026-05-02T05:40:00Z
DLV-KGL-001062,KGL-001062,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-02T05:41:00Z,2026-05-02T05:41:00Z,0,2026-05-02T05:41:00Z
DLV-KGL-001063,KGL-001063,VHL-KGL-012,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T05:42:00Z,2026-05-02T05:42:00Z,0,2026-05-02T05:42:00Z
DLV-KGL-001064,KGL-001064,VHL-KGL-011,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T05:43:00Z,2026-05-02T05:43:00Z,0,2026-05-02T05:43:00Z
DLV-KGL-001065,KGL-001065,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-02T05:44:00Z,2026-05-02T05:44:00Z,28,2026-05-02T05:44:00Z
DLV-KGL-001066,KGL-001066,VHL-KGL-018,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T05:45:00Z,2026-05-02T05:45:00Z,0,2026-05-02T05:45:00Z
DLV-KGL-001067,KGL-001067,VHL-KGL-015,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-02T05:46:00Z,2026-05-02T05:46:00Z,0,2026-05-02T05:46:00Z
DLV-KGL-001068,KGL-001068,VHL-KGL-015,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-02T05:47:00Z,2026-05-02T05:47:00Z,9,2026-05-02T05:47:00Z
DLV-KGL-001069,KGL-001069,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T05:48:00Z,2026-05-02T05:48:00Z,0,2026-05-02T05:48:00Z
DLV-KGL-001070,KGL-001070,VHL-KGL-010,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-02T05:49:00Z,2026-05-02T05:49:00Z,0,2026-05-02T05:49:00Z
DLV-KGL-001071,KGL-001071,VHL-KGL-016,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,HIGH,2026-05-02T05:50:00Z,2026-05-02T05:50:00Z,0,2026-05-02T05:50:00Z
DLV-KGL-001072,KGL-001072,VHL-KGL-018,DRV-003,WH-IZM-001,Izmir-Konak,DELAYED,NORMAL,2026-05-02T05:51:00Z,2026-05-02T05:51:00Z,15,2026-05-02T05:51:00Z
DLV-KGL-001073,KGL-001073,VHL-KGL-008,DRV-003,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-02T05:52:00Z,2026-05-02T05:52:00Z,15,2026-05-02T05:52:00Z
DLV-KGL-001074,KGL-001074,VHL-KGL-013,DRV-003,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-02T05:53:00Z,2026-05-02T05:53:00Z,25,2026-05-02T05:53:00Z
DLV-KGL-001075,KGL-001075,VHL-KGL-011,DRV-001,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-02T05:54:00Z,2026-05-02T05:54:00Z,28,2026-05-02T05:54:00Z
DLV-KGL-001076,KGL-001076,VHL-KGL-005,DRV-005,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-02T05:55:00Z,2026-05-02T05:55:00Z,17,2026-05-02T05:55:00Z
DLV-KGL-001077,KGL-001077,VHL-KGL-012,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,HIGH,2026-05-02T05:56:00Z,2026-05-02T05:56:00Z,0,2026-05-02T05:56:00Z
DLV-KGL-001078,KGL-001078,VHL-KGL-020,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,LOW,2026-05-02T05:57:00Z,2026-05-02T05:57:00Z,0,2026-05-02T05:57:00Z
DLV-KGL-001079,KGL-001079,VHL-KGL-012,DRV-002,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-02T05:58:00Z,2026-05-02T05:58:00Z,26,2026-05-02T05:58:00Z
DLV-KGL-001080,KGL-001080,VHL-KGL-002,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-02T05:59:00Z,2026-05-02T05:59:00Z,0,2026-05-02T05:59:00Z
DLV-KGL-001081,KGL-001081,VHL-KGL-014,DRV-004,WH-BRS-001,Bursa-Nilufer,DELAYED,NORMAL,2026-05-02T06:00:00Z,2026-05-02T06:00:00Z,6,2026-05-02T06:00:00Z
